date,open,high,low,close,volume
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.73,106.519
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.72,106.520
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.73,106.873
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.43,107.805
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.74,108.102
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.72,109.117
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,109.513
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,109.536
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,109.537
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,109.597
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.93,110.538
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,110.585
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,110.620
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,111.033
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.99,111.056
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,111.057
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,111.059
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,111.095
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,111.098
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.99,111.103
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,111.143
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.00,111.158
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.69,112.160
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.69,112.208
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.62,115.823
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.61,116.111
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.62,116.115
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18247.05,118.289
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.65,118.369
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.65,118.373
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.64,118.395
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.65,118.418
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.64,118.538
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.65,118.933
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.65,118.957
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.64,118.968
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.65,118.969
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.65,118.971
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.64,119.028
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18247.75,119.830
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18247.70,119.833
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18247.70,119.847
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18247.97,120.593
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18247.57,120.750
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.63,124.834
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.59,125.427
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.71,126.035
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,126.036
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,126.037
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,126.118
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,126.358
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,126.777
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,126.939
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,127.504
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,127.623
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,127.777
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,127.863
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,127.882
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,128.336
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,128.386
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,128.432
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,128.476
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,128.540
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,128.697
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,128.699
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,128.705
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,128.713
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,128.760
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,128.893
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,128.894
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,129.045
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,135.497
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,135.514
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.19,135.517
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.19,135.526
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.19,135.624
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.19,135.625
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,135.738
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.19,135.947
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,136.130
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,136.131
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,136.132
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,136.194
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,136.374
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,136.376
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.19,136.422
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.19,136.565
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,136.568
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.20,138.332
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.31,138.649
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.32,138.768
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.00,140.233
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.00,140.647
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.00,141.449
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,141.837
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.98,142.392
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.445
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.545
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.548
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.549
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.553
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.563
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.567
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.571
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.762
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.763
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,142.765
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.98,143.010
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.022
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.024
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.309
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.315
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.345
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.356
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.360
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.364
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.365
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.466
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.534
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.537
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,143.541
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,144.370
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.98,144.380
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,144.382
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,144.403
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,144.423
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,144.426
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,144.476
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.98,144.606
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,144.941
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.99,146.091
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18245.00,146.264
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.99,146.265
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.99,146.289
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.99,146.429
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.49,154.276
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,154.438
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.00,154.709
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,154.902
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,155.723
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.27,155.870
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,156.155
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,156.196
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.00,156.197
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,156.397
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,156.731
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.00,156.816
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.00,157.080
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.01,157.124
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18239.95,160.075
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.50,160.076
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.78,160.885
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.42,162.215
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.42,162.217
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.42,162.530
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.43,162.531
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.71,162.631
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.71,162.637
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.70,162.697
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.70,162.703
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.87,163.788
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.03,163.846
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.19,165.011
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.19,165.168
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18242.86,165.836
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.88,167.727
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.89,167.791
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.89,167.829
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.89,167.872
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,167.882
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,167.886
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,167.891
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,167.966
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,167.974
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,167.978
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,167.981
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,167.991
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.97,167.992
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,169.875
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.97,172.293
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.97,172.355
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,172.602
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,172.605
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,172.608
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,172.625
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,172.633
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18246.98,172.649
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.47,176.643
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18239.95,177.031
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18239.94,177.791
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18239.94,178.443
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.47,178.577
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.47,178.768
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.47,178.770
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.47,178.879
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.47,179.274
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.47,179.297
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.26,179.651
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.26,179.689
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.26,179.717
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.27,179.915
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.26,179.921
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.00,180.816
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.99,180.827
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18240.99,181.205
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.00,181.255
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.00,181.259
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.75,182.163
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.74,182.165
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18241.75,182.169
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.85,183.699
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.90,184.766
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.85,185.187
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.85,185.195
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.84,185.199
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18244.84,185.356
2020-12-09 16:20:00,18236.11,18248.00,18226.04,18243.90,188.116
2020-12-09 16:20:00,18236.11,18248.67,18226.04,18248.67,197.036
2020-12-09 16:20:00,18236.11,18248.84,18226.04,18248.84,199.227
2020-12-09 16:20:00,18236.11,18248.84,18226.04,18248.84,199.272
2020-12-09 16:20:00,18236.11,18248.84,18226.04,18248.84,199.454
2020-12-09 16:20:00,18236.11,18248.85,18226.04,18248.42,200.947
2020-12-09 16:20:00,18236.11,18248.85,18226.04,18248.43,200.967
2020-12-09 16:20:00,18236.11,18248.85,18226.04,18248.42,201.009
2020-12-09 16:20:00,18236.11,18248.85,18226.04,18248.42,201.013
2020-12-09 16:25:00,18248.43,18248.43,18248.43,18248.43,0.015
2020-12-09 16:25:00,18248.43,18248.43,18248.43,18248.43,0.025
2020-12-09 16:25:00,18248.43,18248.43,18248.43,18248.43,0.027
2020-12-09 16:25:00,18248.43,18248.43,18248.43,18248.43,0.029
2020-12-09 16:25:00,18248.43,18248.43,18248.43,18248.43,0.051
2020-12-09 16:25:00,18248.43,18249.43,18248.42,18249.43,1.697
2020-12-09 16:25:00,18248.43,18250.00,18248.42,18250.00,3.064
2020-12-09 16:25:00,18248.43,18250.68,18248.42,18250.68,9.839
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18250.99,11.725
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,11.750
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,11.940
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,11.941
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,11.947
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,11.962
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,12.035
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,12.216
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,13.451
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,14.488
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,14.822
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,14.824
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,14.827
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,14.829
2020-12-09 16:25:00,18248.43,18251.00,18248.42,18251.00,14.993
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.44,18.283
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.44,23.274
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.284
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.293
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.325
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.327
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.329
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.562
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.572
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.574
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.575
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.653
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,23.753
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,24.756
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,24.758
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,24.767
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,24.774
2020-12-09 16:25:00,18248.43,18253.45,18248.42,18253.45,25.269
2020-12-09 16:25:00,18248.43,18254.18,18248.42,18254.18,26.857
2020-12-09 16:25:00,18248.43,18254.18,18248.42,18254.17,27.055
2020-12-09 16:25:00,18248.43,18254.18,18248.42,18254.17,27.060
2020-12-09 16:25:00,18248.43,18254.18,18248.42,18253.44,27.399
2020-12-09 16:25:00,18248.43,18254.18,18248.42,18251.94,32.586
2020-12-09 16:25:00,18248.43,18254.18,18248.42,18248.58,33.626
2020-12-09 16:25:00,18248.43,18254.18,18247.41,18247.42,33.639
2020-12-09 16:25:00,18248.43,18254.18,18247.41,18247.42,33.641
2020-12-09 16:25:00,18248.43,18254.18,18246.70,18247.34,34.106
2020-12-09 16:25:00,18248.43,18254.18,18246.70,18246.99,34.107
2020-12-09 16:25:00,18248.43,18254.18,18246.70,18247.47,34.687
2020-12-09 16:25:00,18248.43,18254.18,18245.31,18245.31,37.024
2020-12-09 16:25:00,18248.43,18254.18,18245.30,18245.30,37.035
2020-12-09 16:25:00,18248.43,18254.18,18244.87,18244.88,37.287
2020-12-09 16:25:00,18248.43,18254.18,18244.87,18244.88,37.416
2020-12-09 16:25:00,18248.43,18254.18,18244.87,18244.87,37.426
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18244.27,41.643
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18244.26,41.644
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18244.27,41.664
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18244.27,41.669
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18246.92,41.807
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18246.91,41.857
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18246.96,42.445
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,42.579
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.47,42.589
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18246.22,47.587
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18245.72,47.607
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,47.789
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.47,48.199
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.47,48.201
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18246.52,48.880
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18245.70,50.732
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18245.97,51.089
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18245.97,51.192
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18245.97,51.353
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18245.98,51.373
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,51.818
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.47,51.969
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,52.038
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.47,52.156
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.36,52.966
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.36,52.968
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.37,53.089
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,54.240
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,54.292
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,55.012
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,55.297
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,55.941
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,55.993
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.47,56.010
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,56.065
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.48,56.066
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.47,56.067
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.37,56.505
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.36,56.554
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.37,56.577
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.36,56.579
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.37,57.127
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.37,57.132
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.36,57.152
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.37,57.154
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.36,58.214
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.37,58.221
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.30,60.605
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.30,60.634
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.30,60.648
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.30,60.651
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.31,60.687
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.31,60.706
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.99,63.107
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.98,63.111
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.31,63.134
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.31,63.136
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.31,63.141
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.30,64.225
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18249.30,65.263
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18247.38,66.278
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18243.53,73.770
2020-12-09 16:25:00,18248.43,18254.18,18242.51,18243.01,74.191
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.51,74.230
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.51,74.443
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.52,74.455
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.51,74.470
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.52,74.475
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.51,74.478
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.51,74.485
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.52,74.820
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.82,84.228
2020-12-09 16:25:00,18248.43,18254.18,18241.50,18241.54,84.283
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18241.46,84.380
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.05,86.180
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18242.67,86.359
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.06,86.360
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18242.25,86.361
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18242.24,86.369
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18242.09,86.465
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18242.25,87.900
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.45,93.481
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,93.531
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.45,93.533
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,93.593
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.45,93.758
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,94.641
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,94.666
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.45,94.677
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.45,94.734
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,95.927
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.45,95.931
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,95.932
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,96.061
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,96.067
2020-12-09 16:25:00,18248.43,18254.18,18241.44,18243.46,96.069
